index,artists,name,danceability
8446,['Lamb of God'],In the Absence of the Sacred,0.22
23689,['Linkin Park'],Given Up,0.655
37479,['Deftones'],Pink Maggit,0.14400000000000002
2822,['Atreyu'],Falling Down,0.445
6058,['kwajbasket'],The Only Thing Left,0.187
23115,['TOOL'],The Grudge,0.456
20645,"['Tee Grizzley', 'Lil Pump']",Jettski Grizzley (feat. Lil Pump),0.875
25961,['Justin Bieber'],Love Me,0.7290000000000001
17024,"['Joe Strummer', 'The Mescaleros']",Coma Girl,0.459
16287,"['Mustard', 'Nicki Minaj', 'Jeremih']",Don't Hurt Me,0.7040000000000001
24678,['Hailee Steinfeld'],Most Girls,0.7559999999999999
33609,['The Strokes'],New York City Cops,0.523
29572,['The Verve'],Bitter Sweet Symphony,0.35600000000000004
24494,"['G-Eazy', 'Marc E. Bassy']",Some Kind Of Drug (feat. Marc E. Bassy),0.586
9474,['Grimes'],Rosa,0.7559999999999999
35392,"['D Smoke', 'SiR']",Let Go,0.6509999999999999
1516,['for KING & COUNTRY'],Shoulders,0.518
23398,['The Rolling Stones'],"Paint It, Black - (Original Single Mono Version)",0.496
30380,['Los Acosta'],Como Una Novela,0.75
2757,['Marc Anthony'],No Me Conoces,0.504
33238,['TWICE'],FANCY,0.6970000000000001
37978,['Hillsong UNITED'],Awesome God - Live,0.363
26398,['The Wood Brothers'],I Got Loaded,0.76
20064,['Mini Thin'],Meth Labs & Moonshine,0.616
12407,['Cody Johnson'],Dear Rodeo,0.482
23624,"['E-40', 'Keak Da Sneak']",Tell Me When to Go (feat. Keak da Sneak),0.857
5056,['A Static Lullaby'],Toxic,0.555
16203,['Beach House'],Levitation,0.215
7325,['Lalo Mora'],El Árbol De La Horca,0.7659999999999999
34333,['Foo Fighters'],Best of You,0.377
263,['Geovanny Polanco'],La Historia De Un Gran Amor,0.785
13828,['Marianas Trench'],Desperate Measures,0.622
7828,['Kid Rock'],First Kiss,0.615
18549,['Trippie Redd'],UKA UKA,0.722
14887,['Smokie Norful'],Still Say Thank You,0.35700000000000004
23133,"['Ja Rule', 'Case']",Livin' It Up,0.8740000000000001
5986,"['Lil Uzi Vert', 'The Weeknd']",UnFazed (feat. The Weeknd),0.778
17644,['Them Crooked Vultures'],Gunman,0.353
38774,"['Fall Out Boy', 'Foxes']",Just One Yesterday,0.508
7996,"['Bethel Music', 'Steffany Gretzinger']",Pieces (Live),0.128
14199,['Too Close To Touch'],Sympathy,0.382
32379,"['Bridgit Mendler', 'Naomi Scott', 'Hayley Kiyoko', 'Blake Michael', 'Adam Hicks']",More Than a Band,0.458
19249,['Dave Van Ronk'],"Green, Green Rocky Road",0.465
18445,"['Fifth Harmony', 'Gucci Mane']",Down (feat. Gucci Mane),0.53
22792,['Gabby Barrett'],I Hope,0.561
18428,['In This Moment'],Roots,0.428
23490,"['Three 6 Mafia', 'Young Buck', '8Ball', 'MJG']","Stay Fly (feat. Young Buck, Eightball & MJG) - Explicit Album Version",0.789
40438,['Miranda Cosgrove'],About You Now,0.489
5116,['Lady Gaga'],Speechless,0.298
9104,['Secondhand Serenade'],Vulnerable,0.422
22644,['Chord Overstreet'],Hold On,0.618
5044,['Joe Inoue'],Closer,0.369
8902,['Roberta Flack'],Killing Me Softly with His Song,0.477
39566,['Lucy Pearl'],Everyday,0.74
23511,['System Of A Down'],Violent Pornography,0.458
41460,['BTS'],Mikrokosmos,0.58
31337,"['Bow Wow', 'Ciara']",Like You (feat. Ciara),0.547
7365,['MARINA'],Girls,0.6659999999999999
25006,['Halsey'],Graveyard,0.667
10076,['Malaa'],Notorious,0.813
432,['Iron & Wine'],Passing Afternoon,0.6940000000000001
3702,['Binaural Beats Sleep'],Binaural Beats (Restful Sleep),0.393
38527,['Los terribles Del Norte'],Corrido De La Muerta,0.735
888,['Sir Charles Jones'],Friday,0.884
21451,['Hinder'],Get Stoned,0.448
26988,['Falling In Reverse'],Popular Monster,0.461
23512,['Nickelback'],Next Contestant,0.557
17183,['Fred Mollin'],Chim Chim Cher-ee - Instrumental,0.482
5777,['WALK THE MOON'],Shut Up and Dance - Live Acoustic - 2015,0.82
29407,"['Frédéric Chopin', 'Nikolai Lugansky']","Chopin: 24 Preludes Op. 28: No. 15 in D-Flat Major, ""Raindrop""",0.398
3951,"['Chris Lake', 'Alexis Roberts']",Turn off the Lights,0.8240000000000001
10270,"['El Profesor', 'HUGEL']",Bella Ciao - HUGEL Remix,0.8420000000000001
13014,['Styx'],Mr. Roboto,0.632
7550,"['Pierce The Veil', 'Jason Butler']",Tangled In The Great Escape,0.278
5557,"['Mat Zo', 'Porter Robinson']",Easy - Radio Edit,0.505
35418,"['Kygo', 'Zac Brown']",Someday,0.612
10726,"['Scarface', 'JAY-Z', 'Beanie Sigel']",Guess Who's Back,0.755
19680,['Yuuki Okamoto'],resonance (ソウルイーター),0.401
24002,['Katy Perry'],The One That Got Away,0.691
32972,"['Rich Brian', 'Keith Ape', 'XXXTENTACION']",Gospel,0.6809999999999999
904,['Carl Carlton'],Everlasting Love,0.546
7567,"['Raekwon', 'Pusha T', 'Common', '2 Chainz', 'CyHi The Prynce', 'Kid Cudi', ""D'banj""]",The Morning,0.635
25578,['Drake Bell'],I Found A Way,0.531
14203,"['Flume', 'Vince Staples', 'KUČKA']",Smoke & Retribution (feat. Vince Staples & Kučka),0.747
31469,"['Jermaine Dupri', 'Diddy', 'Snoop Dogg', 'Murphy Lee']",Welcome To Atlanta Remix - Album Version (Edited),0.7759999999999999
30267,"['The Game', 'Lil Wayne']",Red Nation,0.405
39646,"['Heavy D & The Boyz', 'Aaron Hall']",Now That We Found Love,0.72
34091,['Foo Fighters'],Stranger Things Have Happened,0.71
33772,['Air'],Alone in Kyoto,0.525
13483,['K-Paz De La Sierra'],Como Un Tatuaje,0.6709999999999999
35625,['Los Originales De San Juan'],Corrido Del Charapo,0.731
17744,"[""Girls' Generation""]",Run Devil Run,0.687
31580,['702'],I Still Love You,0.639
21697,"['Lil Wayne', 'Static Major']",Lollipop,0.8290000000000001
2133,['Night Ranger'],Sister Christian,0.431
5089,['T.I.'],No Matter What,0.498
4999,['Daniel Ortiz'],De Huarache Y Sombrero,0.679
27768,['Aesop Rock'],None Shall Pass,0.7070000000000001
15458,['The Cheetah Girls'],Dance Me If You Can - Soundtrack,0.8059999999999999
16343,"['DEAN', 'ZICO']",Pour Up,0.89
9666,['Blackberry Smoke'],Ain't Much Left of Me,0.231
27391,['Ana Bárbara'],Bandido,0.802
40079,['8Ball & MJG'],Forever,0.716
2409,['A Perfect Circle'],A Stranger,0.536
40741,['Memphis May Fire'],The Sinner,0.207
13296,['NEEDTOBREATHE'],Signature of Divine (Yahweh),0.452
2824,['Darude'],Sandstorm - Original Mix,0.5670000000000001
34582,"['Maejor', 'Waka Flocka Flame']",Lights Down Low (feat. Waka Flocka Flame),0.7170000000000001
11203,['La Firma'],Cómo Olvidarla,0.721
2224,['Tenacious D'],Double Team,0.448
18203,"['Passion', 'Kristian Stanfill']",Even So Come - Radio Version/Live,0.301
15415,['Chris Rice'],Rock Of Ages,0.337
10684,['Daft Punk'],"Harder, Better, Faster, Stronger",0.8140000000000001
39161,['Greta Van Fleet'],Black Smoke Rising,0.5579999999999999
13003,['The International Submarine Band'],Miller's Cave,0.514
25041,['Gunna'],SKYBOX,0.779
32356,['Rise Against'],Help Is On The Way,0.336
31790,"['Ying Yang Twins', 'Pitbull']",Shake,0.918
14937,['Filter'],American Cliche,0.515
9858,['Mandingo'],Te Ví Con El,0.6659999999999999
29849,['Tamia'],Almost,0.8170000000000001
21252,['Natalie Cole'],This Will Be (An Everlasting Love),0.682
37143,"['Playboi Carti', 'A$AP Rocky']",New Choppa,0.772
7733,"['Chris Brown', 'Akon']",Came To Do (feat. Akon),0.7509999999999999
41138,"['Hermitude', 'Mataya', 'TAPZ']",The Buzz (feat. Mataya & Young Tapz),0.726
9682,['Joey Bada$$'],Daily Routine,0.665
25329,['Dixie Chicks'],Long Time Gone,0.5489999999999999
24523,['Sia'],Elastic Heart,0.421
20080,['Ellie Goulding'],Lights - Single Version,0.68
16327,['BTS'],MAMA,0.544
11019,['MGMT'],Time to Pretend,0.504
22307,['OneRepublic'],I Lived,0.599
34177,['Bring Me The Horizon'],Chelsea Smile,0.373
16241,"['League of Legends', 'Nicki Taylor']",Worlds Collide,0.482
11940,"['The Polish Ambassador', 'Mr. Lif', 'Ayla Nereo']",Let the Rhythm Just,0.818
38743,['Killer Mike'],Reagan,0.331
26346,['Romeo Santos'],La Diabla,0.8590000000000001
37021,['Kid Bloom'],Different State of Mind,0.6579999999999999
24231,['Breakbot'],Baby I'm Yours - feat. Irfrane,0.831
25188,"['KeKe Wyatt', 'Avant']",Nothing In This World,0.7
41361,['MGMT'],When You Die,0.645
39047,['Justin Bieber'],I'll Show You,0.361
38772,['Kings of the River'],Friends in Low Places,0.7829999999999999
19337,['Better Than Ezra'],Good,0.615
14187,['Sturgill Simpson'],Keep It Between the Lines,0.595
13195,['New Ridaz'],Special Girl,0.685
22229,"['Jason Derulo', '2 Chainz']",Talk Dirty (feat. 2 Chainz),0.76
13905,['Arcade High'],Outrun This!,0.395
813,['Stiff Dylans'],Ultraviolet,0.345
27035,['Matt Stell'],Prayed For You,0.6
23930,['Breaking Benjamin'],Dear Agony,0.358
39955,['Soraya'],De Repente,0.863
2925,"['Fatman Scoop', 'The Crooklyn Clan']",Be Faithful,0.708
29672,['Alanis Morissette'],Uninvited,0.38
4858,['Peaches'],Boys Wanna Be Her,0.773
41609,['Ellie Goulding'],Power,0.535
14614,['Ben Platt'],Everything I Did to Get to You (from Songland),0.629
28434,['Bring Me The Horizon'],Sleepwalking,0.399
6649,['Red Hot Chili Peppers'],Higher Ground,0.485
14933,['Brandy'],When You Touch Me,0.675
9496,['Ghostland Observatory'],Midnight Voyage,0.84
36688,"['J Boog', 'Fiji']",Smoking Bomb Bud,0.779
680,['Art Of Dying'],Get Through This,0.561
29335,['Nat King Cole'],Love Me As Though There Were No Tomorrow - Remastered,0.252
29524,['The Decemberists'],Here I Dreamt I Was an Architect,0.411
29580,['The Avett Brothers'],At the Beach,0.563
9793,['Hillsong Young & Free'],Wake - Live,0.51
2848,['Juan Luis Guerra 4.40'],Que Me Des Tu Cariño,0.792
7721,['Romeo Santos'],Si Yo Muero,0.759
30367,['Josh Turner'],Time Is Love,0.6629999999999999
15567,['Cartel'],The Perfect Mistake,0.415
12305,['ROSALÍA'],MALAMENTE - Cap.1: Augurio,0.893
16174,"['J Balvin', 'Yandel', 'Farruko', 'Nicky Jam', 'De La Ghetto', 'Daddy Yankee', 'Zion', 'Arcangel', 'Sky Rompiendo', 'Alejandro ""Mosty"" Patiño']",Ginza - Remix,0.71
29677,['Nickelback'],Side of a Bullet,0.644
39598,['Johnny Cash'],Wayfaring Stranger,0.43
17096,['Senses Fail'],Irony of Dying on Your Birthday,0.583
4402,['Howard Shore'],Samwise the Brave,0.0646
29856,['NEEDTOBREATHE'],Washed by the Water,0.458
28158,['Bobaflex'],Bury Me With My Guns,0.595
24658,"['2 Chainz', 'Ty Dolla $ign', 'Trey Songz', 'Jhené Aiko']",It's A Vibe,0.8220000000000001
24488,['$uicideBoy$'],My Flaws Burn Through My Skin Like Demonic Flames from Hell,0.78
11894,['Mo Lowda & the Humble'],Curse the Weather,0.598
25279,"['Alan Jackson', 'George Strait']",Designated Drinker (with George Strait) - A Duet With George Strait,0.72
36150,['Electric Wizard'],Funeralopolis,0.0811
14179,"['Gwen Stefani', 'Justin Timberlake']",What U Workin' With?,0.753
4873,['Jeff Gunn'],Donald Went A-Courtin',0.711
9477,"[""Old 97's""]","Champaign, Illinois",0.5479999999999999
36500,['Eminem'],Untitled,0.857
17484,['Britney Spears'],Kill the Lights,0.741
40376,"['The Cinematic Orchestra', 'London Metropolitan Orchestra']",Arrival of the Birds,0.175
17146,['The Libertines'],Music When The Lights Go Out,0.42
15864,['Sleeping With Sirens'],Scene Four - Don't You Ever Forget About Me,0.493
20892,['Godsmack'],Awake,0.395
31656,['Korn'],Word Up!,0.568
27373,['Damien Rice'],Delicate,0.34
2566,['Seether'],Hang On,0.453
3591,['Beck'],Blue Moon,0.685
34605,"['Ed Helms', 'The Lorax Singers']",How Bad Can I Be?,0.795
14524,['James TW'],Soldier,0.496
30403,['One Direction'],Change My Mind,0.5920000000000001
34073,"['DJ Drama', 'OutKast', 'Marsha Ambrosius']","The Art of Storytellin, Pt. 4 (feat. Outkast & Marsha Ambrosius)",0.47
36894,"['K CAMP', '2 Chainz']",Cut Her Off,0.769
40772,['Heartless Bastards'],Only For You,0.677
14092,['Parkway Drive'],Crushed,0.404
27283,['Johnny Cash'],Don't Take Your Guns to Town,0.629
16144,['Brad Paisley'],Country Nation,0.387
9879,['Young Rising Sons'],High,0.6459999999999999
23000,['Sade'],By Your Side,0.653
26925,['Luke Combs'],Dive - Recorded At Sound Stage Nashville,0.742
90,['Elliott Smith'],Everything Reminds Me Of Her,0.34600000000000003
34528,"['Chris Brown', 'Kevin McCall']",No BS,0.426
35606,['Ryan Adams'],"New York, New York",0.52
33204,['Daddy Yankee'],Que Tire Pa Lante,0.6579999999999999
30103,['Lady Gaga'],Monster,0.6940000000000001
2186,"['Alan Menken', 'Anders Soldh', 'Gävle Symphony Orchestra', 'Alexander Hanson']",The Little Mermaid: Part of Your World (arr. for orchestra),0.173
9144,"['Christian Borle', 'Laura Bell Bundy']",Take It Like a Man,0.442
40397,"[""'In The Heights' Original Broadway Company""]",Blackout,0.5870000000000001
11045,['Judy Torres'],Come Into My Arms,0.643
2112,['Erykah Badu'],A.D. 2000,0.475
9810,['Hans Zimmer'],No Time for Caution,0.265
27293,['The Used'],A Box Full of Sharp Objects,0.509
41423,['Bad Bunny'],Cuando Perriabas,0.787
11358,['The Doors'],People Are Strange - New Stereo Mix,0.7
3534,['Broken Bells'],The Remains of Rock & Roll,0.622
34014,['Grupo Laberinto'],El Dorado,0.878
5419,['alt-J'],Intro,0.583
28998,"['Nipsey Hussle', 'Roddy Ricch', 'Hit-Boy']",Racks in the Middle (feat. Roddy Ricch and Hit-Boy),0.6709999999999999
3465,"['Daft Punk', 'Todd Edwards']",Fragments of Time (feat. Todd Edwards),0.807
37799,"['50 Cent', 'Lloyd Banks', 'Eminem']",Don't Push Me,0.7190000000000001
5438,"[""Christine D'Clario""]",Él Nos Ama,0.428
13404,['The Doors'],Roadhouse Blues - New Stereo Mix,0.602
34310,['Mumford & Sons'],Dust Bowl Dance,0.413
23519,['Jack Johnson'],Breakdown,0.773
33214,['Cody Johnson'],Nothin' on You,0.358
28717,['EDEN'],drugs,0.484
31171,"['Future', 'Young Thug']",Harlem Shake (feat. Young Thug),0.8640000000000001
10797,"['Freeway', 'Beanie Sigel', 'Nelly', 'Murphy Lee']",Roc The Mic - Remix,0.88
20541,['Halsey'],Not Afraid Anymore,0.546
8674,['The Flaming Lips'],It's Summertime,0.5379999999999999
16128,['Kidz Bop Kids'],Timber,0.605
17397,['Queens of the Stone Age'],Into The Hollow,0.44
21566,['M.I.A.'],Paper Planes,0.447
35685,['Cristian Castro'],Yo Quería,0.456
39287,"['Joyner Lucas', 'Chris Brown']",I Don't Die,0.743
39823,['Three Plus'],Undercover Lover,0.769
11080,['David Tao'],就是愛妳,0.607
25392,['Counting Crows'],"Accidentally In Love - From ""Shrek 2"" Soundtrack",0.555
23412,['Gavin DeGraw'],I Don't Want to Be - Stripped Version,0.545
8620,['The Flaming Lips'],"Yoshimi Battles the Pink Robots, Pt. 2",0.539
7955,['Brielle Von Hugel'],The One That Got Away,0.281
2922,['M83'],Kim & Jessie,0.498
13348,"['Soulja Boy', 'I-15']",Soulja Girl,0.578
4517,['The Rapture'],Echoes,0.606
27434,['Barney'],Clean Up,0.858
29154,['Lil Peep'],yesterday,0.583
33125,['Haiti Babii'],Change Ya Life,0.696
16131,['Aquilo'],You There,0.314
7732,"['Sir Michael Rocks', 'Mac Miller', 'Trinidad James']",Lost Boys,0.7190000000000001
7209,['Korpiklaani'],Vodka,0.353
16267,"['Kygo', 'Kodaline']",Raging (feat. Kodaline),0.55
1380,['Avenged Sevenfold'],Heretic,0.508
34961,['Max Frost'],Adderall,0.6809999999999999
27830,['Rooney'],When Did Your Heart Go Missing?,0.598
37744,"['Trina', 'Ludacris']",B R Right (feat. Ludacris),0.7020000000000001
214,"['Nappy Roots', 'Marcos']",Awnaw (feat. Marcos of P.O.D.) - Rock Remix,0.175
37151,"['Flume', 'Tove Lo', 'ILLENIUM']",Say It - Illenium Remix,0.482
10288,"['Jhené Aiko', 'YG']",Never Call Me (feat. YG) - Remix,0.595
20894,['Five For Fighting'],Superman (It's Not Easy),0.382
12017,['Alessia Cara'],I'm Yours,0.504
41432,"['Future', 'Juice WRLD']",Astronauts,0.732
29582,['Bobby Darin'],Mack the Knife,0.5489999999999999
22869,"['Ariana Grande', 'Justin Bieber']",Stuck with U (with Justin Bieber),0.597
12881,['Randy Travis'],I'll Fly Away,0.672
7206,['Chevelle'],Shameful Metaphors,0.56
6002,"['6ix9ine', 'Lil Baby']",TIC TOC,0.82
38577,['Bryan & Katie Torwalt'],Holy Spirit,0.384
28124,['Never Shout Never'],cheatercheaterbestfriendeater,0.768
6486,['The Lemon Pipers'],Green Tambourine,0.503
22444,['Fetty Wap'],Again,0.748
37456,['R. Kelly'],I Wish,0.42
9437,"['Ludacris', 'Trey Songz']",Sex Room,0.665
37681,['Emerson Drive'],Fall Into Me,0.501
15061,['Pedro Fernández'],Yo No Fui,0.861
18360,"['G-Eazy', 'A$AP Rocky', 'French Montana', 'Juicy J', 'Belly']","No Limit REMIX (feat. A$AP Rocky, French Montana, Juicy J & Belly)",0.84
23303,['Linkin Park'],Somewhere I Belong,0.451
3549,"['Different Heaven', 'EH!DE']",My Heart,0.516
16921,['Joe Diffie'],New Way (To Light Up An Old Flame),0.659
14487,"['Matoma', 'MNEK', 'Kiana Ledé']",Bruised Not Broken (feat. MNEK & Kiana Ledé),0.764
41490,['Naturaleza FX'],Colors of the Rain,0.0
27961,['Kid Cudi'],Sky Might Fall,0.565
1468,['Inner Wave'],1 4 2,0.701
21564,['Seether'],Fake It,0.611
13784,['Imagine Dragons'],Selene,0.561
38610,"['Armin van Buuren', 'Laura V', 'Avicii']",Drowning - Avicii Remix,0.534
17522,['Colmillo Norteño'],El Cid,0.727
4895,['Bullet For My Valentine'],4 Words (To Choke Upon),0.369
34874,['Tame Impala'],Nangs,0.536
18643,['O.A.S.'],Jupiter Song,0.111
5950,['Rex Orange County'],4 Seasons,0.505
10610,['Clutch'],Careful with That Mic...,0.623
38379,"['La Roux', 'Sonny Moore']",In For The Kill - Skrillex Remix,0.487
5344,['Lady Gaga'],ScheiBe,0.7390000000000001
20575,['Trevor Daniel'],For You,0.611
26959,"['Ed Sheeran', 'Camila Cabello', 'Cardi B']",South of the Border (feat. Camila Cabello & Cardi B),0.857
39398,['Václav Slezák'],Trpělivost růže přináší,0.124
36791,['Joe Diffie'],Girl Ridin' Shotgun,0.573
24318,['M.I.A.'],Bad Girls,0.639
6456,['Banda Pequeños Musical'],Tengo que regresar,0.867
7787,['Jhené Aiko'],Wading,0.512
26046,['Eminem'],We Made You,0.924
29422,['Sixpence None The Richer'],Don't Dream It's Over,0.5489999999999999
16767,['David Bowie'],"Nature Boy - From ""Moulin Rouge"" Soundtrack",0.214
26845,['Harry Styles'],Two Ghosts,0.386
13083,['Cardenales De Nuevo León'],Amor De Unas Horas,0.659
32210,['LMFAO'],Yes,0.73
8166,['Arlie'],didya think,0.468
10864,['Frankie Valli'],Grease,0.81
39664,['Valentín Elizalde'],La Suavecita,0.6970000000000001
11474,['Los Brios'],Silueta De Cristal,0.606
24025,['Plan B'],Es un Secreto,0.836
36466,['Dr. Dog'],Shadow People,0.434
12437,"['ScHoolboy Q', 'Travis Scott']",CHopstix (feat. Travis Scott),0.958
1652,['Crumb'],Bones,0.51
18737,['Damián V'],X Celos,0.7859999999999999
13724,['Cody Johnson'],There's You,0.345
28339,"['Sebastian Ingrosso', 'Alesso', 'Ryan Tedder']",Calling (Lose My Mind) - Radio Edit,0.416
32413,['A Day To Remember'],"You Be Tails, I'll Be Sonic",0.471
9885,['The Hotelier'],Your Deep Rest,0.363
21078,['Vanessa Carlton'],A Thousand Miles,0.56
36331,"['Lil Wayne', 'Juelz Santana', 'Fabolous']",You Ain't Got Nuthin,0.513
13485,['En Espíritu Y En Verdad'],En Tu Presencia,0.219
26294,['One Direction'],What Makes You Beautiful,0.7290000000000001
10694,['Buddy Guy'],Baby Please Don't Leave Me,0.398
33013,['Lil Peep'],Kiss,0.34600000000000003
32376,['The Front Bottoms'],Flashlight,0.429
4519,['Immortal Technique'],Industrial Revolution,0.574
37466,"['Uncle Kracker', 'Kid Rock', 'Paradime']",Heaven (feat. Kid Rock & Paradime),0.7290000000000001
18687,"['Jax Jones', 'RAYE']",You Don't Know Me - Radio Edit,0.8809999999999999
7471,"['Victorious Cast', 'Victoria Justice']",I Want You Back (feat. Victoria Justice),0.633
17697,['Jonas Brothers'],Critical,0.489
17954,['Parov Stelar'],All Night,0.7929999999999999
40580,['The Tallest Man On Earth'],King of Spain,0.385
26919,['Juice WRLD'],End Of The Road,0.373
25534,['El Chapo De Sinaloa'],Para Que Regreses,0.77
23451,['Pepe Aguilar'],Directo Al Corazón,0.552
29380,['Linkin Park'],Pts.Of.Athrty - Jay Gordon Reanimation,0.506
30253,['Christina Aguilera'],Express - Burlesque Original Motion Picture Soundtrack,0.727
11204,['Koop'],Strange Love,0.752
15957,['Birdy'],Skinny Love,0.379
4198,['Eminem'],Farewell,0.89
1094,"['Nicki Minaj', 'Drake']",Moment 4 Life,0.475
26272,['Wiz Khalifa'],"Work Hard, Play Hard",0.787
607,['Samuel Hernández'],Dios Siempre Tiene el Control,0.463
9165,['Ryan Bingham'],Sunshine,0.535
24486,"['$uicideBoy$', 'Pouya']",$outh $ide $uicide,0.797
31655,"['Joe', 'G-Unit']",Ride wit U (feat. G-Unit),0.7959999999999999
19264,['David Allan Coe'],Roll On 18 Wheeler,0.5920000000000001
32320,['Swedish House Mafia'],One - Radio Edit,0.802
40938,['Nahko And Medicine For The People'],Black As Night,0.6559999999999999
33647,['HammerFall'],Hearts on Fire,0.5770000000000001
18767,['Los Razos'],El Hijo De La Huesuda,0.6609999999999999
28955,['Billie Eilish'],come out and play,0.64
15517,['S. J. Tucker'],Witch's Rune,0.5579999999999999
37593,"['Dr. Dre', ""Knoc-Turn'al""]",Bad Intentions,0.86
1234,['Dirty Heads'],Driftin',0.5770000000000001
19408,['Moloko'],Time Is Now,0.7
22665,['Luke Combs'],Beautiful Crazy,0.552
12613,['Tullycraft'],Superboy & Supergirl,0.4970000000000001
13218,['Crossfade'],Already Gone,0.274
37514,['Kittie'],Brackish,0.349
36435,['Alex Campos'],Tu Poeta,0.5
